ID,comment,stars,label
j***F,没什么感觉，屏幕都没有贴膜,1,1
j***G,为什么没有冲电器，还有买的手机壳也没有收到,1,1
j***0,单卡的说是双卡的,1,1
蒙蒙很听话,语音卡顿 质量不行,1,1
j***a,比官网贵800元又慢,1,1
-***-,不好用,1,1
她悄悄来过丶,苹果12就这样？,1,1
j***8,没有冲电器：,1,1
j***2,不喜欢,1,1
一一心心心,手机电池续航差，使用一会就发烫，要求退货,1,1
j***3,假货，我买的是双卡双待，给我一个单卡的。,1,1
jd_133170lur,手机标配没有充电器，大意了,1,1
我是你的林哥哥阿,一充电手机就很烫，像个暖宝宝，真不错,1,1
陌上花未开1889,退货退不了,1,1
jd761794,绿屏不给退,1,1
jd_152827mlu,没充电头 配套不齐全,1,1
jd_139655zci,信号不稳定,1,1
--熊抱--,啥也没送,1,1
zeng957KhW,不流畅。 有点迟钝。 玩一会就发烫了,1,1
j***r,电池不行，用不了一天,1,1
j***l,绿屏，难受啊,1,1
jd_151283bcb,华为最好,1,1
兔裹卷蛋卷,手机屏幕发绿,1,1
j***O,这手机不孬 用了一个月就这种情况了,1,1
VTcNocXGvfNb,耗电，发热，不好用,1,1
jd_KkLsQZAGjOAd,伤心的一次购物，没想道京东会比实体店和超市还贵，下次在京东买电器还是得先到实体店看看在买,1,1
Ac770,绿屏?,1,1
走走道疯狂了,蓝色有色差拆开手机盒就不给换,1,1
j***2,不满意,1,1
m***4,屏幕音效：屏幕有划痕，售后检测没问题，标准就是这样的,1,1
jd_186003msy,没充电头，还的重新配,1,1
放学我们小卖部见,外形外观：边框缝隙大，售后也没用，自认倒霉吧。,1,1
jd_℡╲_天涯不离゛,没有充电器,1,1
滔***仔,买来就卡机....,1,1
任是人间四月,为什么我激活登陆id的时候总是重启,1,1
j***X,拍照效果：不怎么样运行速度：也不快,1,1
j***m,信号相当差,1,1
j***y,充电发热烫手,1,1
j***U,冲电头子都没,1,1
歙***业,非常一般,1,1
jd_131421dvn,耗电快，信号差,1,1
小明同学的快递,左边框发热,1,1
j***1,开机苹果logo闪了一下，就黑了，没有一直亮着开机,1,1
荧惑-pge,?东处理问题服务粉转黑，投诉去,1,1
淺墨丶墨尘,手机里面晃动,1,1
淺微凉,为什么信号这么差呀 怎么解决,1,1
guojian2,没有充电器,1,1
j***3,开机闪屏,1,1
j***7,极差,1,1
jd_183941uaz,电池不行,1,1
亦念成拂,绿屏,1,1
j***4,边框缝隙能插进A4纸！这问题大不大？,1,1
张***0,怎么说呢，手机绿屏了，换了一次货但是仍然绿屏，而这次的处理结果售后客服竟然给我的意思是12均有此类现象。意思是不打算再次换货了。我决定退货但是售后电话都是电脑。,1,1
j***2,外形外观：收到货屏幕就有凹陷 不予处理,1,1
啊朱仔,其他特色：**的会闪屏。有漏洞下载会闪频。,1,1
j***W,绿屏，,1,1
l***i,降价，杀熟！,1,1
IZLlgmJQCPOo,用了不到2个月，没有定闹钟就自己响失望,1,1
j***e,小盒子里面没有使用说明书,1,1
张富强1994,感觉莫名降低以前的手机流畅运行,1,1
j***A,不给我换颜色,1,1
jd_186759rvb,苹果真的辣鸡,1,1
j***o,屏幕音效：差，客服也差,1,1
j***9,新手机电池?不行一会就没电了 充电三四个小时都充不满,1,1
a***1,手机还行，很轻，就是京东白条垃圾，提前还款还扣后面的手续费,1,1
jd_189930isn,容易发烧偶尔有点卡,1,1
j***6,质量杠杠的，有图有真像！,1,1
yantang780,外形外观：刚到手就是掉漆的。,1,1
j***f,服了，送到之后就一个小纸盒，里面一手机，送货的都不给打电话就给签了，丢了算谁的？,1,1
zhanghoziyuan,电池不耐用，手机外观硌手，,1,1
荒唐的小草,屏幕音效：屏幕绿屏 差,1,1
j***d,有的功能激活不了的，不知道是不是华强北,1,1
了不起的盖世太保,屏幕音效：环保人士各位大佬请看下图，我不说话?。,1,1
dear王冬冬,给女朋友买的，女朋友很喜欢，我很不喜欢。,1,1
j***c,一个礼拜出现3次以上界面是什么体验，,1,1
S***g,拍照效果：拍摄慢动作时异常抖动闪屏，大家注意，售后反馈慢,1,1
Onit灬情圣,外形外观：有点掉漆，有强迫症的我表示很烦,1,1
d***y,屏幕上有个小坑，不容易发现，不是膜的，确认过了。,1,1
m***g,电池容量比11小，用起来还不如11和x，不值得拥有,1,1
jd_180185uyb,造型太难看！不是想的那样！,1,1
jd_138169tgw,用了才几天电池板发热，开免提通话有杂音，怀疑是山寨货。,1,1
jd_139972xqi,买完手机，发现里面只有快冲线，没有头，我在买个头他们要高价,1,1
上***7,手机发烫，是不是发出滋啦滋啦声，不建议买，感觉钱打水漂了,1,1
jd_166515phg,后悔买了，感觉不好喇叭有时候有噪音,1,1
清here,外形外观：个人觉得外观太丑了！,1,1
j***c,收到货外观有问题，客服不予与处理，让自己留用。,1,1
j***7,手机买回来音量键加键就没有弹性 触感极其差,1,1
不***你,外形外观：收到货，发现边框上有一点掉漆了，为了省事，就没有换货。联系了好几天客服也没有人解决。?????????,1,1
jd_176901adk,电池真的差劲，信号不好， 刚买完就降价了，吐了,1,1
j***7,手机不行，刚买回来连续卡死机45次，心脏都有点受不了，建议大家不要买,1,1
a是十二呀,"运行速度：玩个英雄联盟云顶卡的要死,还说5g手机",1,1
冰封_王冠,为什么充电器单独发，说好的随手机一起发呢，搞不了就别搞,1,1
T***7,富士康机器，买之前一定要擦亮双眼，能不在这买，就不在这买,1,1
有水的空瓶,吐了，没一个月电源键就松下去了。,1,1
jd_181832wul,包装质量差，根本没包装，感觉就随便发了一个手机过来，哪个家的手机没个胶封。几千的东西就纸盒子装个手机，中途被人拆过都不知道,1,1
大奎啊-,啥也不是，一点也不怎么样，客服就跟个机器人一样,1,1
我只是悄悄路过而已i,显示不完整，晕死 退货还巨麻烦,1,1
s***8,激活日期和有限保修时间不一致，有一样的吗？,1,1
亻青尼,刚买回来就坏了 现在拿回去修了,1,1
m***r,打王者荣耀，屏幕低概率失灵，点击无响应,1,1
s***o,从来不评价的，手机还没拆开，他喵的卖手机就好好卖手机，赠品还要分2次快递，浪费人时间和精力,1,1
呀哈哈丶123,这镜头模组，确认没问题吗,1,1
jd_132551dcu,屏幕音效：绿屏，屏幕亮度暗，,1,1
twQAxIPETWVy,电池不耐用真想把手机砸了,1,1
天***H,还行吧，刚开始出线闪屏现象，系统升级了下就没有了,1,1
j***w,京东再见！用不再下载！,1,1
牧羊犬66,6千多，买块砖头，信号茶,1,1
2002yangqi,边缘绿 我裂开了 买来不绿 用几天就绿了 *了,1,1
天又亮了orz,用了不到半个月左右，突然开不了机！！！,1,1
华仔-Kent,在投影仪拍照下出现绿屏 蓝屏,1,1
guozhidongliang3,屏幕居然有轻微划痕 后标也有一点,1,1
1***饿,屏幕有时不好用。,1,1
jd_158379uig,其他特色：有划痕,1,1
y***7,爱回收员工态度不好，新机也是去爱回收那里拿的 没有京东服务可言，还被要求补100元,1,1
金圣柱的伊一,其他特色：送一张卡 地区在其他地区 不能用&hellip;&hellip;浪费我钱,1,1
c***e,网络不好，经常没信号，还会黑屏，闪退,1,1
吖鼠,运行速度：会卡机玩游戏手机发热，谨慎选择。,1,1
东***6,只显示一条横杠 无法显示主界面 也没法关机,1,1
风儿画沙er,刚买就降价，实体店已经5799了???????????????,1,1
j***m,拍照效果：空穴不来风 问题多就是问题多 拍照慢动作闪屏 认栽了,1,1
JqtpuVKFbBve,大家都别买**的，我刚买就绿屏,1,1
散***酱,其他特色：正常上网手机烫手，边框缝隙很大,1,1
干净爱笑哇,声音一卡一卡的，重启之后恢复。,1,1
张晋港,今天新激活的，可是保修期不足一年，相差12天，京东这么不靠谱吗？？？？,1,1
小玻璃渣,手机不错，只不过刚买下一礼拜出了活动，客服除了抱歉以外什么都不会说，买下了用的有点难受,1,1
r***e,激活卡顿，运行不了，不给退货也不给退款，什么道理,1,1
最无能,屏幕音效：屏幕绿屏幕，经常卡死。,1,1
林***C,商店下载APP下载不了，WiFi和流量都不行，破玩意儿,1,1
j***e,听歌卡机 网络差 还不如我之前的4G手机 我在怀疑我买的是不是假的 服了,1,1
l***h,产品质量问题，新机广角摄像头涂层部分脱落，申请售后中。。。,1,1
s***6,通话出现问题了，对方听不到我讲话,1,1
p***1,一月九日买的 一月十七日就莫名坏了 售后麻烦的要死 大家想清楚吧,1,1
这个面滑啾啾的,手机玩一会王者就发烫，然后就掉帧，打字都卡,1,1
哦***滋,商品脏兮兮的，打开感觉像个旧手机，申请售后还不给退换,1,1
k***8,手机挺好的！就是京东自营的快递不行，手机直接放进了快递柜，没有短信和电话的事先告知！,1,1
jd_182414cukp,待机时间：充满电 一天啥也没干电池电量%10,1,1
添柴小熊猫,刚用20天麦克风有问题,1,1
CC_渣男,除了耗电有点夸张其他都没问题,1,1
j***3,买回来系统就有问题 醉了,1,1
w***F,服务和售后最不好,1,1
SSKX,照相拍液晶屏就这样，还有绿屏，有时候屏幕局部失灵,1,1
ZPGVShWLyhhq,我买的手机插上卡后会随机或固定播打一个号码，且通话记录和电信掌上营业厅还查不到。,1,1
XK会飞的小鱼儿,外观磨损有头发，没激活不让退，好感没有了,1,1
j***a,待机时间：很耗电外形外观：背后这个字感觉不舒服,1,1
小脑虎l,说的四倍抗摔 刚买直接摔坏了 辣鸡,1,1
j***R,待机时间：短,1,1
j***r,非常一般，都还没有我用了1年的xr 好，反应慢,1,1
j***r,手感&hellip;&hellip;,1,1
j***H,客服是个机器人&hellip;&hellip;.,1,1
瑞秋yyy,外形外观：发绿,1,1
B***e,出现花屏，质量不靠谱,1,1
斌岳,绿屏,1,1
命之沉浮,这系统让我回到了十年前的使用体验，要什么没什么。,1,1
vv7878123,毛病太多，,1,1
Lethexx,懂得都懂,1,1
OscarRome,给一星-为了环保,1,1
jd_136215wor,客服不行,1,1
jd_136215wor,客服不行,1,1
大发之宝贝,"29号收到的手机,谁想要的便宜**",1,1
j***e,蓝屏,1,1
jd_185084ntc,老是断网,1,1
j***8,老是需要重启,1,1
jd_134180nbq,不开心，刚买了没几天，商品就还多送了一个充电头。愤怒?亏了,1,1
j***m,也就这样吧,1,1
j***e,别人用过,1,1
157*****009_p,绿瓶一枚,1,1
j***Q,外表有划痕,1,1
lFwPlVIfYaUA,没充电头配送,1,1
jd_159587roo,非常卡，不是很好的感受。,1,1
z***2,耗电快，温度高。,1,1
j***j,一般般吧 像素不如我的8p拍照效果：不好,1,1
你***吗,有划痕,1,1
汉兰达civic,买了一个月，手机就无线充电就用不了了。问客服也没人理！！,1,1
j***f,差劲。不是很好用。,1,1
j***f,电池小，不耐用,1,1
j***s,拍照效果：拍照像素极差，还不支持退货，建议大家不要购买,1,1
jd_zwh-bg,差 屏幕发黄,1,1
jd_2X6NpT,卡顿的不行，最难用的苹果手机,1,1
前方是绝路,网络时不时无服务 电池不耐用,1,1
龙***道,运行速度：用了两天就好卡，不知道咋啦,1,1
jd_155278iil,最差的体验,1,1
勇敢一次别犹豫,信号巨差,1,1
j***K,手机特别卡,1,1
GJPSAQJxKUUK,信号是真的差,1,1
chaochangchen,我以为华为的比较卡，用了苹果一对比，华为真香,1,1
jd_花落无敌,东西非常一般，使用不流畅，包装简单，有破损,1,1
CC_渣男,除了耗电有点夸张其他都没问题,1,1
亢***锦,打开就出现故障 客服不及时处理还拖推脱 不给更换,1,1
dywell,信号差，频繁出现信号丢失的情况,1,1
jd_132749tnp,闪退，屏幕乱跳，一点都不好，也不知道怎么退货,1,1
z***3,还要再买充电器？？？,1,1
无神了,卡顿,1,1
表哥gg,手感没我xs好，像素没xs好,1,1
蝴蝶飞过海洋,开机后发现有限保修时间提前10天，苹果公司技术顾问说是质量问题，我要求更换新机，至今京东没有给处理。,1,1
j***2,老是卡，不值这个价钱,1,1
BB宝爷,运行速度：死机，卡屏，经常断网，无法通话,1,1
jd_137171imi,退钱，恶意收取利息 34期免利息 分期后居然多收2000利息,1,1
d***6,缺配件,1,1
maccjj,到手已使用过。,1,1
j***5,非常卡,1,1
jd_153793181,之后应该不会在京东购买苹果系列产品了，所谓保值换新也是忽悠，不会再参加京东的保值换新活动了，沟通历程坎坷！,1,1
清***8,待机时间：随身携带充电宝外形外观：不好看,1,1
j***4,数据线都不送，插头什么都没有。,1,1
有米jd,副卡经常失效不好用&hellip;,1,1
VIP有谁共鸣,用了一个月， 玩王者都卡，难搞哦！。。。。。,1,1
小砖头子x,信号不好升级了个寂寞,1,1
四***l,发烫得厉害，建议大家不要买了,1,1
就是强势,用了不到半个月就出现重影，好几次卡顿,1,1
jd_182780ixk,刚买回来就这样，看视频一直不动只能听到声音,1,1
j***E,有根数据线、用我老的充电头还没地插,1,1
jd_187152key,屏幕下半部分现在确实存在绿屏现象，不满意。,1,1
jd_153297hmx,耗电快，买了个寂寞,1,1
j***d,运行速度：慢拍照效果：好屏幕音效：差外形外观：好待机时间：短,1,1
xn150,和华为差远了，后悔买了。公版拆封不退。妈的,1,1
j***7,手机刚到我老婆不喜欢这个颜色，然后赶紧和商家联系说调个颜色，然后商家说只要收到货不调不退,1,1
VC江江,声音卡顿，打开摄像头黑屏，分屏操作卡一秒左右,1,1
GST我是你童哥,外形外观：刚收到，掉了一块漆，懒得换，感觉像二手的,1,1
155陈勇,4G网络盲点多，WIFI网络差。,1,1
jd_180254cep,会烫手，装着都感觉装了个热水壶,1,1
__Kobe-,现在苹果12，5G问题特多。卡顿。卡字。不用不知道。还不如8.7.6,1,1
j***b,搞个资料传给新手机 还花了我50元。差,1,1
ImYjIfmyCThr,买了两三天相机和闪光灯就用不了了，换货又那么久了没个消息，买手机就是因为没手机用现在还要等等等等,1,1
四夕罗小,抖音下面的字只能显示一半，问售后让我去柜台验货,1,1
孟女士abby,屏幕音效：第七天出现重影,1,1
d***2,刚买完，有活动了，还是优惠券形式，无法价保。多花100块！,1,1
RLRGsLDNuoPv,屏幕偏黄不清晰怎么调都是一样有空送修了。,1,1
